Code,Name,FK_Month
19770102,1976-1977 January 02                 ,1976197707
19770103,1976-1977 January 03                 ,1976197707
19770104,1976-1977 January 04                 ,1976197707
19770105,1976-1977 January 05                 ,1976197707
19770106,1976-1977 January 06                 ,1976197707
19770107,1976-1977 January 07                 ,1976197707
19770108,1976-1977 January 08                 ,1976197707
19770109,1976-1977 January 09                 ,1976197707
19770110,1976-1977 January 10                 ,1976197707
19770111,1976-1977 January 11                 ,1976197707
19770112,1976-1977 January 12                 ,1976197707
19770113,1976-1977 January 13                 ,1976197707
19770114,1976-1977 January 14                 ,1976197707
19770115,1976-1977 January 15                 ,1976197707
19770116,1976-1977 January 16                 ,1976197707
19770117,1976-1977 January 17                 ,1976197707
19770118,1976-1977 January 18                 ,1976197707
19770119,1976-1977 January 19                 ,1976197707
19770120,1976-1977 January 20                 ,1976197707
19770121,1976-1977 January 21                 ,1976197707
19770122,1976-1977 January 22                 ,1976197707
19770123,1976-1977 January 23                 ,1976197707
19770124,1976-1977 January 24                 ,1976197707
19770125,1976-1977 January 25                 ,1976197707
19770126,1976-1977 January 26                 ,1976197707
19770127,1976-1977 January 27                 ,1976197707
19770128,1976-1977 January 28                 ,1976197707
19770129,1976-1977 January 29                 ,1976197707
19770130,1976-1977 January 30                 ,1976197707
19770131,1976-1977 January 31                 ,1976197707
19770201,1976-1977 February 01                ,1976197708
19770202,1976-1977 February 02                ,1976197708
19770203,1976-1977 February 03                ,1976197708
19770204,1976-1977 February 04                ,1976197708
19770205,1976-1977 February 05                ,1976197708
19770206,1976-1977 February 06                ,1976197708
19770207,1976-1977 February 07                ,1976197708
19770208,1976-1977 February 08                ,1976197708
19770209,1976-1977 February 09                ,1976197708
19770210,1976-1977 February 10                ,1976197708
19770211,1976-1977 February 11                ,1976197708
19770212,1976-1977 February 12                ,1976197708
19770213,1976-1977 February 13                ,1976197708
19770214,1976-1977 February 14                ,1976197708
19770215,1976-1977 February 15                ,1976197708
19770216,1976-1977 February 16                ,1976197708
19770217,1976-1977 February 17                ,1976197708
19770218,1976-1977 February 18                ,1976197708
19770219,1976-1977 February 19                ,1976197708
19770220,1976-1977 February 20                ,1976197708
19770221,1976-1977 February 21                ,1976197708
19770222,1976-1977 February 22                ,1976197708
19770223,1976-1977 February 23                ,1976197708
19770224,1976-1977 February 24                ,1976197708
19770225,1976-1977 February 25                ,1976197708
19770226,1976-1977 February 26                ,1976197708
19770227,1976-1977 February 27                ,1976197708
19770228,1976-1977 February 28                ,1976197708
19770301,1976-1977 March 01                   ,1976197709
19770302,1976-1977 March 02                   ,1976197709
19770303,1976-1977 March 03                   ,1976197709
19770304,1976-1977 March 04                   ,1976197709
19770305,1976-1977 March 05                   ,1976197709
19770306,1976-1977 March 06                   ,1976197709
19770307,1976-1977 March 07                   ,1976197709
19770308,1976-1977 March 08                   ,1976197709
19770309,1976-1977 March 09                   ,1976197709
19770310,1976-1977 March 10                   ,1976197709
19770311,1976-1977 March 11                   ,1976197709
19770312,1976-1977 March 12                   ,1976197709
19770313,1976-1977 March 13                   ,1976197709
19770314,1976-1977 March 14                   ,1976197709
19770315,1976-1977 March 15                   ,1976197709
19770316,1976-1977 March 16                   ,1976197709
19770317,1976-1977 March 17                   ,1976197709
19770318,1976-1977 March 18                   ,1976197709
19770319,1976-1977 March 19                   ,1976197709
19770320,1976-1977 March 20                   ,1976197709
19770321,1976-1977 March 21                   ,1976197709
19770322,1976-1977 March 22                   ,1976197709
19770323,1976-1977 March 23                   ,1976197709
19770324,1976-1977 March 24                   ,1976197709
19770325,1976-1977 March 25                   ,1976197709
19770326,1976-1977 March 26                   ,1976197709
19770327,1976-1977 March 27                   ,1976197709
19770328,1976-1977 March 28                   ,1976197709
19770329,1976-1977 March 29                   ,1976197709
19770330,1976-1977 March 30                   ,1976197709
19770331,1976-1977 March 31                   ,1976197709
19770401,1976-1977 April 01                   ,1976197710
19770402,1976-1977 April 02                   ,1976197710
19770403,1976-1977 April 03                   ,1976197710
19770404,1976-1977 April 04                   ,1976197710
19770405,1976-1977 April 05                   ,1976197710
19770406,1976-1977 April 06                   ,1976197710
19770407,1976-1977 April 07                   ,1976197710
19770408,1976-1977 April 08                   ,1976197710
19770409,1976-1977 April 09                   ,1976197710
19770410,1976-1977 April 10                   ,1976197710
19770411,1976-1977 April 11                   ,1976197710
19770412,1976-1977 April 12                   ,1976197710
19770413,1976-1977 April 13                   ,1976197710
19770414,1976-1977 April 14                   ,1976197710
19770415,1976-1977 April 15                   ,1976197710
19770416,1976-1977 April 16                   ,1976197710
19770417,1976-1977 April 17                   ,1976197710
19770418,1976-1977 April 18                   ,1976197710
19770419,1976-1977 April 19                   ,1976197710
19770420,1976-1977 April 20                   ,1976197710
19770421,1976-1977 April 21                   ,1976197710
19770422,1976-1977 April 22                   ,1976197710
19770423,1976-1977 April 23                   ,1976197710
19770424,1976-1977 April 24                   ,1976197710
19770425,1976-1977 April 25                   ,1976197710
19770426,1976-1977 April 26                   ,1976197710
19770427,1976-1977 April 27                   ,1976197710
19770428,1976-1977 April 28                   ,1976197710
19770429,1976-1977 April 29                   ,1976197710
19770430,1976-1977 April 30                   ,1976197710
19770501,1976-1977 May 01                     ,1976197711
19770502,1976-1977 May 02                     ,1976197711
19770503,1976-1977 May 03                     ,1976197711
19770504,1976-1977 May 04                     ,1976197711
19770505,1976-1977 May 05                     ,1976197711
19770506,1976-1977 May 06                     ,1976197711
19770507,1976-1977 May 07                     ,1976197711
19770508,1976-1977 May 08                     ,1976197711
19770509,1976-1977 May 09                     ,1976197711
19770510,1976-1977 May 10                     ,1976197711
19770511,1976-1977 May 11                     ,1976197711
19770512,1976-1977 May 12                     ,1976197711
19770513,1976-1977 May 13                     ,1976197711
19770514,1976-1977 May 14                     ,1976197711
19770515,1976-1977 May 15                     ,1976197711
19770516,1976-1977 May 16                     ,1976197711
19770517,1976-1977 May 17                     ,1976197711
19770518,1976-1977 May 18                     ,1976197711
19770519,1976-1977 May 19                     ,1976197711
19770520,1976-1977 May 20                     ,1976197711
19770521,1976-1977 May 21                     ,1976197711
19770522,1976-1977 May 22                     ,1976197711
19770523,1976-1977 May 23                     ,1976197711
19770524,1976-1977 May 24                     ,1976197711
19770525,1976-1977 May 25                     ,1976197711
19770526,1976-1977 May 26                     ,1976197711
19770527,1976-1977 May 27                     ,1976197711
19770528,1976-1977 May 28                     ,1976197711
19770529,1976-1977 May 29                     ,1976197711
19770530,1976-1977 May 30                     ,1976197711
19770531,1976-1977 May 31                     ,1976197711
19770601,1976-1977 June 01                    ,1976197712
19770602,1976-1977 June 02                    ,1976197712
19770603,1976-1977 June 03                    ,1976197712
19770604,1976-1977 June 04                    ,1976197712
19770605,1976-1977 June 05                    ,1976197712
19770606,1976-1977 June 06                    ,1976197712
19770607,1976-1977 June 07                    ,1976197712
19770608,1976-1977 June 08                    ,1976197712
19770609,1976-1977 June 09                    ,1976197712
19770610,1976-1977 June 10                    ,1976197712
19770611,1976-1977 June 11                    ,1976197712
19770612,1976-1977 June 12                    ,1976197712
19770613,1976-1977 June 13                    ,1976197712
19770614,1976-1977 June 14                    ,1976197712
19770615,1976-1977 June 15                    ,1976197712
19770616,1976-1977 June 16                    ,1976197712
19770617,1976-1977 June 17                    ,1976197712
19770618,1976-1977 June 18                    ,1976197712
19770619,1976-1977 June 19                    ,1976197712
19770620,1976-1977 June 20                    ,1976197712
19770621,1976-1977 June 21                    ,1976197712
19770622,1976-1977 June 22                    ,1976197712
19770623,1976-1977 June 23                    ,1976197712
19770624,1976-1977 June 24                    ,1976197712
19770625,1976-1977 June 25                    ,1976197712
19770626,1976-1977 June 26                    ,1976197712
19770627,1976-1977 June 27                    ,1976197712
19770628,1976-1977 June 28                    ,1976197712
19770629,1976-1977 June 29                    ,1976197712
19770630,1976-1977 June 30                    ,1976197712
19770701,1977-1978 July 01                    ,1977197801
19770702,1977-1978 July 02                    ,1977197801
19770703,1977-1978 July 03                    ,1977197801
19770704,1977-1978 July 04                    ,1977197801
19770705,1977-1978 July 05                    ,1977197801
19770706,1977-1978 July 06                    ,1977197801
19770707,1977-1978 July 07                    ,1977197801
19770708,1977-1978 July 08                    ,1977197801
19770709,1977-1978 July 09                    ,1977197801
19770710,1977-1978 July 10                    ,1977197801
19770711,1977-1978 July 11                    ,1977197801
19770712,1977-1978 July 12                    ,1977197801
19770713,1977-1978 July 13                    ,1977197801
19770714,1977-1978 July 14                    ,1977197801
19770715,1977-1978 July 15                    ,1977197801
19770716,1977-1978 July 16                    ,1977197801
19770717,1977-1978 July 17                    ,1977197801
19770718,1977-1978 July 18                    ,1977197801
19770719,1977-1978 July 19                    ,1977197801
19770720,1977-1978 July 20                    ,1977197801
19770721,1977-1978 July 21                    ,1977197801
19770722,1977-1978 July 22                    ,1977197801
19770723,1977-1978 July 23                    ,1977197801
19770724,1977-1978 July 24                    ,1977197801
19770725,1977-1978 July 25                    ,1977197801
19770726,1977-1978 July 26                    ,1977197801
19770727,1977-1978 July 27                    ,1977197801
19770728,1977-1978 July 28                    ,1977197801
19770729,1977-1978 July 29                    ,1977197801
19770730,1977-1978 July 30                    ,1977197801
19770731,1977-1978 July 31                    ,1977197801
19770801,1977-1978 August 01                  ,1977197802
19770802,1977-1978 August 02                  ,1977197802
19770803,1977-1978 August 03                  ,1977197802
19770804,1977-1978 August 04                  ,1977197802
19770805,1977-1978 August 05                  ,1977197802
19770806,1977-1978 August 06                  ,1977197802
19770807,1977-1978 August 07                  ,1977197802
19770808,1977-1978 August 08                  ,1977197802
19770809,1977-1978 August 09                  ,1977197802
19770810,1977-1978 August 10                  ,1977197802
19770811,1977-1978 August 11                  ,1977197802
19770812,1977-1978 August 12                  ,1977197802
19770813,1977-1978 August 13                  ,1977197802
19770814,1977-1978 August 14                  ,1977197802
19770815,1977-1978 August 15                  ,1977197802
19770816,1977-1978 August 16                  ,1977197802
19770817,1977-1978 August 17                  ,1977197802
19770818,1977-1978 August 18                  ,1977197802
19770819,1977-1978 August 19                  ,1977197802
19770820,1977-1978 August 20                  ,1977197802
19770821,1977-1978 August 21                  ,1977197802
19770822,1977-1978 August 22                  ,1977197802
19770823,1977-1978 August 23                  ,1977197802
19770824,1977-1978 August 24                  ,1977197802
19770825,1977-1978 August 25                  ,1977197802
19770826,1977-1978 August 26                  ,1977197802
19770827,1977-1978 August 27                  ,1977197802
19770828,1977-1978 August 28                  ,1977197802
19770829,1977-1978 August 29                  ,1977197802
19770830,1977-1978 August 30                  ,1977197802
19770831,1977-1978 August 31                  ,1977197802
19770901,1977-1978 September 01               ,1977197803
19770902,1977-1978 September 02               ,1977197803
19770903,1977-1978 September 03               ,1977197803
19770904,1977-1978 September 04               ,1977197803
19770905,1977-1978 September 05               ,1977197803
19770906,1977-1978 September 06               ,1977197803
19770907,1977-1978 September 07               ,1977197803
19770908,1977-1978 September 08               ,1977197803
19770909,1977-1978 September 09               ,1977197803
19770910,1977-1978 September 10               ,1977197803
19770911,1977-1978 September 11               ,1977197803
19770912,1977-1978 September 12               ,1977197803
19770913,1977-1978 September 13               ,1977197803
19770914,1977-1978 September 14               ,1977197803
19770915,1977-1978 September 15               ,1977197803
19770916,1977-1978 September 16               ,1977197803
19770917,1977-1978 September 17               ,1977197803
19770918,1977-1978 September 18               ,1977197803
19770919,1977-1978 September 19               ,1977197803
19770920,1977-1978 September 20               ,1977197803
19770921,1977-1978 September 21               ,1977197803
19770922,1977-1978 September 22               ,1977197803
19770923,1977-1978 September 23               ,1977197803
19770924,1977-1978 September 24               ,1977197803
19770925,1977-1978 September 25               ,1977197803
19770926,1977-1978 September 26               ,1977197803
19770927,1977-1978 September 27               ,1977197803
19770928,1977-1978 September 28               ,1977197803
19770929,1977-1978 September 29               ,1977197803
19770930,1977-1978 September 30               ,1977197803
19771001,1977-1978 October 01                 ,1977197804
19771002,1977-1978 October 02                 ,1977197804
19771003,1977-1978 October 03                 ,1977197804
19771004,1977-1978 October 04                 ,1977197804
19771005,1977-1978 October 05                 ,1977197804
19771006,1977-1978 October 06                 ,1977197804
19771007,1977-1978 October 07                 ,1977197804
19771008,1977-1978 October 08                 ,1977197804
19771009,1977-1978 October 09                 ,1977197804
19771010,1977-1978 October 10                 ,1977197804
19771011,1977-1978 October 11                 ,1977197804
19771012,1977-1978 October 12                 ,1977197804
19771013,1977-1978 October 13                 ,1977197804
19771014,1977-1978 October 14                 ,1977197804
19771015,1977-1978 October 15                 ,1977197804
19771016,1977-1978 October 16                 ,1977197804
19771017,1977-1978 October 17                 ,1977197804
19771018,1977-1978 October 18                 ,1977197804
19771019,1977-1978 October 19                 ,1977197804
19771020,1977-1978 October 20                 ,1977197804
19771021,1977-1978 October 21                 ,1977197804
19771022,1977-1978 October 22                 ,1977197804
19771023,1977-1978 October 23                 ,1977197804
19771024,1977-1978 October 24                 ,1977197804
19771025,1977-1978 October 25                 ,1977197804
19771026,1977-1978 October 26                 ,1977197804
19771027,1977-1978 October 27                 ,1977197804
19771028,1977-1978 October 28                 ,1977197804
19771029,1977-1978 October 29                 ,1977197804
19771030,1977-1978 October 30                 ,1977197804
19771031,1977-1978 October 31                 ,1977197804
19771101,1977-1978 November 01                ,1977197805
19771102,1977-1978 November 02                ,1977197805
19771103,1977-1978 November 03                ,1977197805
19771104,1977-1978 November 04                ,1977197805
19771105,1977-1978 November 05                ,1977197805
19771106,1977-1978 November 06                ,1977197805
19771107,1977-1978 November 07                ,1977197805
19771108,1977-1978 November 08                ,1977197805
19771109,1977-1978 November 09                ,1977197805
19771110,1977-1978 November 10                ,1977197805
19771111,1977-1978 November 11                ,1977197805
19771112,1977-1978 November 12                ,1977197805
19771113,1977-1978 November 13                ,1977197805
19771114,1977-1978 November 14                ,1977197805
19771115,1977-1978 November 15                ,1977197805
19771116,1977-1978 November 16                ,1977197805
19771117,1977-1978 November 17                ,1977197805
19771118,1977-1978 November 18                ,1977197805
19771119,1977-1978 November 19                ,1977197805
19771120,1977-1978 November 20                ,1977197805
19771121,1977-1978 November 21                ,1977197805
19771122,1977-1978 November 22                ,1977197805
19771123,1977-1978 November 23                ,1977197805
19771124,1977-1978 November 24                ,1977197805
19771125,1977-1978 November 25                ,1977197805
19771126,1977-1978 November 26                ,1977197805
19771127,1977-1978 November 27                ,1977197805
19771128,1977-1978 November 28                ,1977197805
19771129,1977-1978 November 29                ,1977197805
19771130,1977-1978 November 30                ,1977197805
19771201,1977-1978 December 01                ,1977197806
19771202,1977-1978 December 02                ,1977197806
19771203,1977-1978 December 03                ,1977197806
19771204,1977-1978 December 04                ,1977197806
19771205,1977-1978 December 05                ,1977197806
19771206,1977-1978 December 06                ,1977197806
19771207,1977-1978 December 07                ,1977197806
19771208,1977-1978 December 08                ,1977197806
19771209,1977-1978 December 09                ,1977197806
19771210,1977-1978 December 10                ,1977197806
19771211,1977-1978 December 11                ,1977197806
19771212,1977-1978 December 12                ,1977197806
19771213,1977-1978 December 13                ,1977197806
19771214,1977-1978 December 14                ,1977197806
19771215,1977-1978 December 15                ,1977197806
19771216,1977-1978 December 16                ,1977197806
19771217,1977-1978 December 17                ,1977197806
19771218,1977-1978 December 18                ,1977197806
19771219,1977-1978 December 19                ,1977197806
19771220,1977-1978 December 20                ,1977197806
19771221,1977-1978 December 21                ,1977197806
19771222,1977-1978 December 22                ,1977197806
19771223,1977-1978 December 23                ,1977197806
19771224,1977-1978 December 24                ,1977197806
19771225,1977-1978 December 25                ,1977197806
19771226,1977-1978 December 26                ,1977197806
19771227,1977-1978 December 27                ,1977197806
19771228,1977-1978 December 28                ,1977197806
19771229,1977-1978 December 29                ,1977197806
19771230,1977-1978 December 30                ,1977197806
19771231,1977-1978 December 31                ,1977197806
19780101,1977-1978 January 01                 ,1977197807
19780102,1977-1978 January 02                 ,1977197807
19780103,1977-1978 January 03                 ,1977197807
19780104,1977-1978 January 04                 ,1977197807
19780105,1977-1978 January 05                 ,1977197807
19780106,1977-1978 January 06                 ,1977197807
19780107,1977-1978 January 07                 ,1977197807
19780108,1977-1978 January 08                 ,1977197807
19780109,1977-1978 January 09                 ,1977197807
19780110,1977-1978 January 10                 ,1977197807
19780111,1977-1978 January 11                 ,1977197807
19780112,1977-1978 January 12                 ,1977197807
19780113,1977-1978 January 13                 ,1977197807
19780114,1977-1978 January 14                 ,1977197807
19780115,1977-1978 January 15                 ,1977197807
19780116,1977-1978 January 16                 ,1977197807
19780117,1977-1978 January 17                 ,1977197807
19780118,1977-1978 January 18                 ,1977197807
19780119,1977-1978 January 19                 ,1977197807
19780120,1977-1978 January 20                 ,1977197807
19780121,1977-1978 January 21                 ,1977197807
19780122,1977-1978 January 22                 ,1977197807
19780123,1977-1978 January 23                 ,1977197807
19780124,1977-1978 January 24                 ,1977197807
19780125,1977-1978 January 25                 ,1977197807
19780126,1977-1978 January 26                 ,1977197807
19780127,1977-1978 January 27                 ,1977197807
19780128,1977-1978 January 28                 ,1977197807
19780129,1977-1978 January 29                 ,1977197807
19780130,1977-1978 January 30                 ,1977197807
19780131,1977-1978 January 31                 ,1977197807
19780201,1977-1978 February 01                ,1977197808
19780202,1977-1978 February 02                ,1977197808
19780203,1977-1978 February 03                ,1977197808
19780204,1977-1978 February 04                ,1977197808
19780205,1977-1978 February 05                ,1977197808
19780206,1977-1978 February 06                ,1977197808
19780207,1977-1978 February 07                ,1977197808
19780208,1977-1978 February 08                ,1977197808
19780209,1977-1978 February 09                ,1977197808
19780210,1977-1978 February 10                ,1977197808
19780211,1977-1978 February 11                ,1977197808
19780212,1977-1978 February 12                ,1977197808
19780213,1977-1978 February 13                ,1977197808
19780214,1977-1978 February 14                ,1977197808
19780215,1977-1978 February 15                ,1977197808
19780216,1977-1978 February 16                ,1977197808
19780217,1977-1978 February 17                ,1977197808
19780218,1977-1978 February 18                ,1977197808
19780219,1977-1978 February 19                ,1977197808
19780220,1977-1978 February 20                ,1977197808
19780221,1977-1978 February 21                ,1977197808
19780222,1977-1978 February 22                ,1977197808
19780223,1977-1978 February 23                ,1977197808
19780224,1977-1978 February 24                ,1977197808
19780225,1977-1978 February 25                ,1977197808
19780226,1977-1978 February 26                ,1977197808
19780227,1977-1978 February 27                ,1977197808
19780228,1977-1978 February 28                ,1977197808
19780301,1977-1978 March 01                   ,1977197809
19780302,1977-1978 March 02                   ,1977197809
19780303,1977-1978 March 03                   ,1977197809
19780304,1977-1978 March 04                   ,1977197809
19780305,1977-1978 March 05                   ,1977197809
19780306,1977-1978 March 06                   ,1977197809
19780307,1977-1978 March 07                   ,1977197809
19780308,1977-1978 March 08                   ,1977197809
19780309,1977-1978 March 09                   ,1977197809
19780310,1977-1978 March 10                   ,1977197809
19780311,1977-1978 March 11                   ,1977197809
19780312,1977-1978 March 12                   ,1977197809
19780313,1977-1978 March 13                   ,1977197809
19780314,1977-1978 March 14                   ,1977197809
19780315,1977-1978 March 15                   ,1977197809
19780316,1977-1978 March 16                   ,1977197809
19780317,1977-1978 March 17                   ,1977197809
19780318,1977-1978 March 18                   ,1977197809
19780319,1977-1978 March 19                   ,1977197809
19780320,1977-1978 March 20                   ,1977197809
19780321,1977-1978 March 21                   ,1977197809
19780322,1977-1978 March 22                   ,1977197809
19780323,1977-1978 March 23                   ,1977197809
19780324,1977-1978 March 24                   ,1977197809
19780325,1977-1978 March 25                   ,1977197809
19780326,1977-1978 March 26                   ,1977197809
19780327,1977-1978 March 27                   ,1977197809
19780328,1977-1978 March 28                   ,1977197809
19780329,1977-1978 March 29                   ,1977197809
19780330,1977-1978 March 30                   ,1977197809
19780331,1977-1978 March 31                   ,1977197809
19780401,1977-1978 April 01                   ,1977197810
19780402,1977-1978 April 02                   ,1977197810
19780403,1977-1978 April 03                   ,1977197810
19780404,1977-1978 April 04                   ,1977197810
19780405,1977-1978 April 05                   ,1977197810
19780406,1977-1978 April 06                   ,1977197810
19780407,1977-1978 April 07                   ,1977197810
19780408,1977-1978 April 08                   ,1977197810
19780409,1977-1978 April 09                   ,1977197810
19780410,1977-1978 April 10                   ,1977197810
19780411,1977-1978 April 11                   ,1977197810
19780412,1977-1978 April 12                   ,1977197810
19780413,1977-1978 April 13                   ,1977197810
19780414,1977-1978 April 14                   ,1977197810
19780415,1977-1978 April 15                   ,1977197810
19780416,1977-1978 April 16                   ,1977197810
19780417,1977-1978 April 17                   ,1977197810
19780418,1977-1978 April 18                   ,1977197810
19780419,1977-1978 April 19                   ,1977197810
19780420,1977-1978 April 20                   ,1977197810
19780421,1977-1978 April 21                   ,1977197810
19780422,1977-1978 April 22                   ,1977197810
19780423,1977-1978 April 23                   ,1977197810
19780424,1977-1978 April 24                   ,1977197810
19780425,1977-1978 April 25                   ,1977197810
19780426,1977-1978 April 26                   ,1977197810
19780427,1977-1978 April 27                   ,1977197810
19780428,1977-1978 April 28                   ,1977197810
19780429,1977-1978 April 29                   ,1977197810
19780430,1977-1978 April 30                   ,1977197810
19780501,1977-1978 May 01                     ,1977197811
19780502,1977-1978 May 02                     ,1977197811
19780503,1977-1978 May 03                     ,1977197811
19780504,1977-1978 May 04                     ,1977197811
19780505,1977-1978 May 05                     ,1977197811
19780506,1977-1978 May 06                     ,1977197811
19780507,1977-1978 May 07                     ,1977197811
19780508,1977-1978 May 08                     ,1977197811
19780509,1977-1978 May 09                     ,1977197811
19780510,1977-1978 May 10                     ,1977197811
19780511,1977-1978 May 11                     ,1977197811
19780512,1977-1978 May 12                     ,1977197811
19780513,1977-1978 May 13                     ,1977197811
19780514,1977-1978 May 14                     ,1977197811
19780515,1977-1978 May 15                     ,1977197811
19780516,1977-1978 May 16                     ,1977197811
19780517,1977-1978 May 17                     ,1977197811
19780518,1977-1978 May 18                     ,1977197811
19780519,1977-1978 May 19                     ,1977197811
19780520,1977-1978 May 20                     ,1977197811
19780521,1977-1978 May 21                     ,1977197811
19780522,1977-1978 May 22                     ,1977197811
19780523,1977-1978 May 23                     ,1977197811
19780524,1977-1978 May 24                     ,1977197811
19780525,1977-1978 May 25                     ,1977197811
19780526,1977-1978 May 26                     ,1977197811
19780527,1977-1978 May 27                     ,1977197811
19780528,1977-1978 May 28                     ,1977197811
19780529,1977-1978 May 29                     ,1977197811
19780530,1977-1978 May 30                     ,1977197811
19780531,1977-1978 May 31                     ,1977197811
19780601,1977-1978 June 01                    ,1977197812
19780602,1977-1978 June 02                    ,1977197812
19780603,1977-1978 June 03                    ,1977197812
19780604,1977-1978 June 04                    ,1977197812
19780605,1977-1978 June 05                    ,1977197812
19780606,1977-1978 June 06                    ,1977197812
19780607,1977-1978 June 07                    ,1977197812
19780608,1977-1978 June 08                    ,1977197812
19780609,1977-1978 June 09                    ,1977197812
19780610,1977-1978 June 10                    ,1977197812
19780611,1977-1978 June 11                    ,1977197812
19780612,1977-1978 June 12                    ,1977197812
19780613,1977-1978 June 13                    ,1977197812
19780614,1977-1978 June 14                    ,1977197812
19780615,1977-1978 June 15                    ,1977197812
19780616,1977-1978 June 16                    ,1977197812
19780617,1977-1978 June 17                    ,1977197812
19780618,1977-1978 June 18                    ,1977197812
19780619,1977-1978 June 19                    ,1977197812
19780620,1977-1978 June 20                    ,1977197812
19780621,1977-1978 June 21                    ,1977197812
19780622,1977-1978 June 22                    ,1977197812
19780623,1977-1978 June 23                    ,1977197812
19780624,1977-1978 June 24                    ,1977197812
19780625,1977-1978 June 25                    ,1977197812
19780626,1977-1978 June 26                    ,1977197812
19780627,1977-1978 June 27                    ,1977197812
19780628,1977-1978 June 28                    ,1977197812
19780629,1977-1978 June 29                    ,1977197812
19780630,1977-1978 June 30                    ,1977197812
19780701,1978-1979 July 01                    ,1978197901
19780702,1978-1979 July 02                    ,1978197901
19780703,1978-1979 July 03                    ,1978197901
19780704,1978-1979 July 04                    ,1978197901
19780705,1978-1979 July 05                    ,1978197901
19780706,1978-1979 July 06                    ,1978197901
19780707,1978-1979 July 07                    ,1978197901
19780708,1978-1979 July 08                    ,1978197901
19780709,1978-1979 July 09                    ,1978197901
19780710,1978-1979 July 10                    ,1978197901
19780711,1978-1979 July 11                    ,1978197901
19780712,1978-1979 July 12                    ,1978197901
19780713,1978-1979 July 13                    ,1978197901
19780714,1978-1979 July 14                    ,1978197901
19780715,1978-1979 July 15                    ,1978197901
19780716,1978-1979 July 16                    ,1978197901
19780717,1978-1979 July 17                    ,1978197901
19780718,1978-1979 July 18                    ,1978197901
19780719,1978-1979 July 19                    ,1978197901
19780720,1978-1979 July 20                    ,1978197901
19780721,1978-1979 July 21                    ,1978197901
19780722,1978-1979 July 22                    ,1978197901
19780723,1978-1979 July 23                    ,1978197901
19780724,1978-1979 July 24                    ,1978197901
19780725,1978-1979 July 25                    ,1978197901
19780726,1978-1979 July 26                    ,1978197901
19780727,1978-1979 July 27                    ,1978197901
19780728,1978-1979 July 28                    ,1978197901
19780729,1978-1979 July 29                    ,1978197901
19780730,1978-1979 July 30                    ,1978197901
19780731,1978-1979 July 31                    ,1978197901
19780801,1978-1979 August 01                  ,1978197902
19780802,1978-1979 August 02                  ,1978197902
19780803,1978-1979 August 03                  ,1978197902
19780804,1978-1979 August 04                  ,1978197902
19780805,1978-1979 August 05                  ,1978197902
19780806,1978-1979 August 06                  ,1978197902
19780807,1978-1979 August 07                  ,1978197902
19780808,1978-1979 August 08                  ,1978197902
19780809,1978-1979 August 09                  ,1978197902
19780810,1978-1979 August 10                  ,1978197902
19780811,1978-1979 August 11                  ,1978197902
19780812,1978-1979 August 12                  ,1978197902
19780813,1978-1979 August 13                  ,1978197902
19780814,1978-1979 August 14                  ,1978197902
19780815,1978-1979 August 15                  ,1978197902
19780816,1978-1979 August 16                  ,1978197902
19780817,1978-1979 August 17                  ,1978197902
19780818,1978-1979 August 18                  ,1978197902
19780819,1978-1979 August 19                  ,1978197902
19780820,1978-1979 August 20                  ,1978197902
19780821,1978-1979 August 21                  ,1978197902
19780822,1978-1979 August 22                  ,1978197902
19780823,1978-1979 August 23                  ,1978197902
19780824,1978-1979 August 24                  ,1978197902
19780825,1978-1979 August 25                  ,1978197902
19780826,1978-1979 August 26                  ,1978197902
19780827,1978-1979 August 27                  ,1978197902
19780828,1978-1979 August 28                  ,1978197902
19780829,1978-1979 August 29                  ,1978197902
19780830,1978-1979 August 30                  ,1978197902
19780831,1978-1979 August 31                  ,1978197902
19780901,1978-1979 September 01               ,1978197903
19780902,1978-1979 September 02               ,1978197903
19780903,1978-1979 September 03               ,1978197903
19780904,1978-1979 September 04               ,1978197903
19780905,1978-1979 September 05               ,1978197903
19780906,1978-1979 September 06               ,1978197903
19780907,1978-1979 September 07               ,1978197903
19780908,1978-1979 September 08               ,1978197903
19780909,1978-1979 September 09               ,1978197903
19780910,1978-1979 September 10               ,1978197903
19780911,1978-1979 September 11               ,1978197903
19780912,1978-1979 September 12               ,1978197903
19780913,1978-1979 September 13               ,1978197903
19780914,1978-1979 September 14               ,1978197903
19780915,1978-1979 September 15               ,1978197903
19780916,1978-1979 September 16               ,1978197903
19780917,1978-1979 September 17               ,1978197903
19780918,1978-1979 September 18               ,1978197903
19780919,1978-1979 September 19               ,1978197903
19780920,1978-1979 September 20               ,1978197903
19780921,1978-1979 September 21               ,1978197903
19780922,1978-1979 September 22               ,1978197903
19780923,1978-1979 September 23               ,1978197903
19780924,1978-1979 September 24               ,1978197903
19780925,1978-1979 September 25               ,1978197903
19780926,1978-1979 September 26               ,1978197903
19780927,1978-1979 September 27               ,1978197903
19780928,1978-1979 September 28               ,1978197903
19780929,1978-1979 September 29               ,1978197903
19780930,1978-1979 September 30               ,1978197903
19781001,1978-1979 October 01                 ,1978197904
19781002,1978-1979 October 02                 ,1978197904
19781003,1978-1979 October 03                 ,1978197904
19781004,1978-1979 October 04                 ,1978197904
19781005,1978-1979 October 05                 ,1978197904
19781006,1978-1979 October 06                 ,1978197904
